#	size	system	user time	system time	wall clock time
27028	ceno	168.37	15.04	11.74	1476908
27028	sp1	230.25	18.53	11.4	5179448
27168	ceno	173.81	12.33	11.04	1476320
27168	sp1	226.07	22.05	11.72	5205432
27284	ceno	172.44	11.98	11.74	1467404
27284	sp1	229.43	18.43	11.53	5197308
27304	ceno	167.01	14.43	12.67	1476372
27304	sp1	231.95	19.78	11.66	5231308
27459	ceno	0.01	0.02	0.05	18432
27459	sp1	230.88	20.32	11.5	5244744
27607	ceno	167.66	14.47	11.61	1480192
27607	sp1	228.50	23.13	11.53	5222128
27759	ceno	173.19	13.75	11.97	1484852
27759	sp1	228.63	17.33	11.76	5214380
27780	ceno	174.50	14.89	11.07	1481436
27780	sp1	230.17	17.76	11.83	5212452
27782	ceno	170.77	14.19	11.76	1496260
27782	sp1	234.29	20.94	12.58	5177508
27943	ceno	166.00	13.24	11.57	1479932
27943	sp1	227.93	18.64	11.4	5175792
28127	ceno	174.78	13.45	11.81	1478924
28127	sp1	233.45	19.58	12.16	5206152
28185	ceno	166.88	15.01	11.6	1454816
28185	sp1	230.16	20.65	11.54	5192792
28312	ceno	165.41	15.45	10.95	1510216
28312	sp1	229.22	16.04	12.01	5327036
28351	ceno	167.42	14.55	11.28	1485396
28351	sp1	229.98	18.32	11.87	5278448
28782	ceno	171.23	15.10	11.79	1457860
28782	sp1	225.51	20.27	11.19	5210184
28862	ceno	171.79	12.28	11.78	1467264
28862	sp1	227.13	22.97	11.44	5210668
28904	ceno	165.13	12.24	10.91	1489216
28904	sp1	228.03	19.87	11.46	5200388
29003	ceno	164.76	13.09	11.13	1453160
29003	sp1	230.40	19.63	12	5184800
29015	ceno	167.62	11.36	11.08	1494508
29015	sp1	233.27	16.72	11.94	5237040
29387	ceno	172.27	14.45	11.22	1472032
29387	sp1	230.63	17.86	11.66	5242240
29450	ceno	166.91	12.24	11.6	1474572
29450	sp1	230.00	21.91	11.48	5206752
29881	ceno	167.76	14.83	10.96	1497508
29881	sp1	231.56	18.44	11.36	5223096
29887	ceno	165.99	14.66	10.99	1462512
29887	sp1	233.62	17.12	11.5	5215704
30128	ceno	173.27	12.59	11.03	1494268
30128	sp1	229.83	18.97	11.5	5227248
30217	ceno	166.92	13.43	11.74	1462728
30217	sp1	227.73	19.51	11.34	5237784
30229	ceno	169.74	15.11	11.24	1476640
30229	sp1	231.45	20.75	11.96	5193212
30252	ceno	166.09	12.94	11.11	1454488
30252	sp1	226.89	19.86	11.39	5216664
30440	ceno	166.84	15.46	12.44	1485224
30440	sp1	231.32	17.66	12.09	5189608
30454	ceno	166.15	13.28	11.77	1462124
30454	sp1	227.13	18.57	11.57	5177548
30488	ceno	175.11	13.87	11.01	1482032
30488	sp1	226.85	22.58	11.52	5239284
30881	ceno	171.88	14.88	11.13	1464152
