62767	ceno	2534.12	187.91	73.07
63849	ceno	2549.10	186.28	72.02
64010	ceno	2582.53	183.65	72.63
64251	ceno	2563.28	189.98	72.98
64366	ceno	2553.36	186.33	72.94
64770	ceno	2564.70	185.26	73.1
64999	ceno	2542.55	184.07	72.66
65034	ceno	2541.32	183.24	73.12
65097	ceno	2529.54	191.83	72.38
65351	ceno	2561.35	183.13	73.48
65530	ceno	2543.78	188.52	73.37
